chunk_x,chunk_z,dominant_biome,air,dirt,water,short_grass,grass_block,sand,tall_seagrass,oak_leaves,birch_leaves,oak_log,tall_grass,birch_log,kelp,kelp_plant,dark_oak_log,dark_oak_leaves,spruce_leaves,spruce_log,bush,sandstone,brown_mushroom,dandelion,podzol,red_mushroom_block,mushroom_stem,poppy,coarse_dirt,oxeye_daisy,emerald_ore,lily_pad,snow,acacia_leaves
36,-34,9,0.1387209982452719,0.6289340101522842,0.0,0.015267175572519,0.5285412262156448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3397358943577431,0.2027649769585253,0.0,0.0,0.0285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,-33,9,0.1340742184961331,0.7370558375634517,0.0,0.015267175572519,0.5285412262156448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2484993997599039,0.2258064516129032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,-32,9,0.0391564307532332,0.7035532994923858,0.0,0.0076335877862595,0.5285412262156448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5090036014405762,0.2119815668202765,0.0,0.0,0.1142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,-31,9,0.0582959641255605,0.6908629441624365,0.0,0.0076335877862595,0.572938689217759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4657863145258103,0.2027649769585253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,-30,9,0.0855592383180607,0.8223350253807107,0.0,0.0,0.5560253699788583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4669867947178872,0.2258064516129032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,-29,9,0.1138948462988236,0.632994923857868,0.0078962679743994,0.0076335877862595,0.4799154334038055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2232893157262905,0.0921658986175115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,-28,9,0.161467472541756,0.5350253807106599,8.31186102568365e-05,0.0,0.2473572938689217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205282112845138,0.0921658986175115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,-27,9,0.2287970364593488,0.5233502538071066,0.0,0.0076335877862595,0.8118393234672304,0.0,0.0,0.2085561497326203,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.1728691476590636,0.1105990783410138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,-26,3,0.3271917852732826,0.3598984771573604,0.00656637021029,0.0076335877862595,0.5602536997885835,0.0,0.0,0.1537433155080214,0.0966386554621848,0.0289855072463768,0.0,0.1,0.0,0.0,0.0,0.0,0.0324129651860744,0.032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,-25,3,0.3917917722752973,0.4436548223350254,0.0061507771590059,0.0229007633587786,0.5285412262156448,0.0,0.0,0.3368983957219251,0.2689075630252101,0.3188405797101449,0.0,0.1714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,-24,3,0.5346721258204978,0.4837563451776649,0.0028260327487324,0.0381679389312977,0.5348837209302325,0.0,0.0,0.3342245989304813,0.0147058823529411,0.2463768115942029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,-23,3,0.475141353090271,0.4837563451776649,0.1354833347186435,0.0763358778625954,0.4249471458773784,0.0,0.0,0.3970588235294117,0.1743697478991596,0.3478260869565217,0.0,0.1857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,-22,3,0.4922986937024761,0.4395939086294416,0.2451167816474108,0.0,0.4630021141649049,0.0,0.0,0.4772727272727273,0.0,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0
36,-21,3,0.4290959901215311,0.4243654822335025,0.2737095835757626,0.0534351145038167,0.5412262156448203,0.0,0.0,0.3823529411764705,0.0,0.391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,-20,3,0.525703515955027,0.2959390862944162,0.2492727121602526,0.0610687022900763,0.53276955602537,0.0,0.0,0.2660427807486631,0.1260504201680672,0.217391304347826,0.0,0.0857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,-19,7,0.5513095470202118,0.2248730964467005,0.2803590723963095,0.0610687022900763,0.3890063424947146,0.0,0.0,0.0949197860962566,0.0987394957983193,0.072463768115942,0.0,0.0857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,-17,3,0.4553519204523298,0.399492385786802,0.0125509101487823,0.0305343511450381,0.4883720930232558,0.0575539568345323,0.0,0.2352941176470588,0.0693277310924369,0.2028985507246377,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,-15,3,0.4414115812049132,0.4730964467005076,0.0013298977641093,0.0381679389312977,0.5264270613107822,0.0,0.0,0.6537433155080213,0.0378151260504201,0.7246376811594203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,-14,3,0.5471176967570026,0.6467005076142132,0.010639182112875,0.0229007633587786,0.5264270613107822,0.0,0.0,0.374331550802139,0.2016806722689075,0.391304347826087,0.0,0.1714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,-13,3,0.4581139923311886,0.4959390862944162,0.0189510431385587,0.0381679389312977,0.5285412262156448,0.0,0.0,0.3502673796791444,0.0714285714285714,0.3768115942028985,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,-9,6,0.5240787677909924,0.4878172588832487,0.0165406034411104,0.1068702290076335,0.1162790697674418,0.160431654676259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,-8,6,0.609638006109053,0.5116751269035533,0.0669935998670102,0.0076335877862595,0.0063424947145877,0.218705035971223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,-7,7,0.6247806589978553,0.3010152284263959,0.2550910148782312,0.0,0.0,0.0280575539568345,0.1923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,-6,7,0.5150776629622409,0.415736040609137,0.2161915052780317,0.0,0.014799154334038,0.2194244604316546,0.1346153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,-5,6,0.5036394358874374,0.650253807106599,0.0157925359487989,0.2213740458015267,0.3234672304439746,0.1208633093525179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,-4,6,0.4910963800610905,0.5934010152284264,0.0001662372205136,0.4198473282442748,0.5369978858350951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,-2,6,0.7125820497822838,0.2639593908629442,0.1785387748316848,0.0,0.0,0.2230215827338129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0,6,0.9007928771040488,0.2878172588832487,0.1731360651649904,0.3511450381679389,0.4608879492600423,0.0172661870503597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,1,6,0.7105023721323195,0.3416243654822335,0.2336464134319674,0.4198473282442748,0.5285412262156448,0.0129496402877697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2,6,0.6430103333983233,0.3969543147208121,0.2081290000831186,0.4427480916030534,0.5412262156448203,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,5,6,0.5,0.7604060913705584,0.0165406034411104,0.465648854961832,0.5412262156448203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,9,6,0.3090920907259374,0.3786802030456853,0.0,0.3511450381679389,0.5412262156448203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
36,10,6,0.2376681614349775,0.6375634517766497,0.0,0.2977099236641221,0.5412262156448203,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,11,6,0.2728602066679664,0.6548223350253807,0.0,0.3511450381679389,0.5433403805496829,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,12,6,0.3981607850783129,1.0,8.31186102568365e-05,0.2748091603053435,0.813953488372093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,13,6,0.5290180022096576,0.9578680203045684,0.0,0.2748091603053435,0.7124735729386892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,14,6,0.6928251121076233,0.8461928934010152,0.0338292743745324,0.4427480916030534,0.638477801268499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,17,6,0.4401117826736855,0.5649746192893401,0.0044052863436123,0.4732824427480916,0.5412262156448203,0.0,0.0,0.0,0.0,0.0,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,18,6,0.462078377851433,0.5121827411167512,0.0034909816307871,0.4503816793893129,0.5412262156448203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,19,6,0.500844869045298,0.3609137055837563,0.0,0.5190839694656488,0.5665961945031712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,20,6,0.4832001039838825,0.4796954314720812,0.0026597955282187,0.4809160305343511,0.6173361522198731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,21,6,0.5388314811204263,0.4741116751269035,0.0032416258000166,0.5038167938931297,0.5031712473572939,0.0086330935251798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,22,7,0.506856437252226,0.4218274111675127,0.1100490399800515,0.1297709923664122,0.1479915433403805,0.1258992805755395,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,23,7,0.5202768570871515,0.4197969543147208,0.154517496467459,0.0458015267175572,0.080338266384778,0.1618705035971223,0.0384615384615384,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0
36,24,6,0.5413660882563203,0.4116751269035533,0.0793782727952788,0.2366412213740458,0.4439746300211416,0.0280575539568345,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,27,6,0.5077987911873659,0.63502538071066,0.0414761865181614,0.2366412213740458,0.5412262156448203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0588235294117647,0.0,0.125,0.0,0.0,0.0,0.0
36,29,6,0.359166829141483,0.63248730964467,0.1686476602111212,0.0610687022900763,0.7082452431289641,0.0014388489208633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0588235294117647,0.0,0.125,0.0,0.0,0.0,0.0
36,30,6,0.3973484109962956,0.5030456852791878,0.0758872911644917,0.0916030534351145,0.4376321353065539,0.1258992805755395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,31,6,0.1918827581724832,0.6284263959390863,0.0072313190923447,0.2290076335877862,0.5623678646934461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,32,6,0.2375706765451355,0.5857868020304569,0.0069819632615742,0.3129770992366412,0.5412262156448203,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,33,6,0.2292844609085591,0.2446700507614213,0.0177042639847061,0.1679389312977099,0.3298097251585624,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0
36,34,10,0.1918827581724832,0.1873096446700507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36,35,10,0.3375576785598232,0.2360406091370558,0.0118859612667276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0
36,36,10,0.2984337427698706,0.398984771573604,0.0212783642257501,0.0458015267175572,0.1543340380549683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0
35,36,10,0.2500162474816403,0.1355329949238578,0.0034078630205302,0.0,0.0063424947145877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
34,36,10,0.3111067784493403,0.2634517766497461,0.0530296733438616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
33,36,6,0.2689933060375641,0.3472081218274112,0.0982461973235807,0.1526717557251908,0.3784355179704017,0.0,0.0,0.0106951871657754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.027027027027027,0.0
32,36,6,0.2839409891466822,0.5725888324873096,0.2847643587399218,0.2061068702290076,0.6405919661733616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,36,6,0.3487034509651004,0.4527918781725888,0.1669852880059845,0.3511450381679389,0.5792811839323467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,36,6,0.4373497107948268,0.3177664974619289,0.1634943063751974,0.1984732824427481,0.5031712473572939,0.0503597122302158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,36,6,0.2444596087606421,0.5908629441624366,0.1059762280774665,0.1297709923664122,0.7991543340380549,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,36,6,0.4764086566582179,0.5441624365482234,0.0137976893026348,0.2290076335877862,0.5412262156448203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,36,6,0.5080262559303308,0.5055837563451777,0.1283351342365555,0.3969465648854962,0.4756871035940803,0.0640287769784172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008665511265164,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,36,6,0.4884317930720738,0.4959390862944162,0.009143047128252,0.3282442748091603,0.5391120507399577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,36,6,0.47650614154806,0.3736040609137055,0.0013298977641093,0.5190839694656488,0.5412262156448203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,36,6,0.4990251511015792,0.6969543147208122,0.0167068406616241,0.5267175572519084,0.5412262156448203,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,36,6,0.5064664976928576,0.6015228426395939,0.0028260327487324,0.5190839694656488,0.5052854122621564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,36,6,0.495678169883668,0.4786802030456852,0.0,0.4732824427480916,0.5412262156448203,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,36,6,0.5159550269708195,0.4304568527918782,0.0338292743745324,0.3740458015267175,0.3995771670190274,0.014388489208633,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
18,36,6,0.4915188145837395,0.5898477157360406,0.0834510846978638,0.2900763358778626,0.2579281183932346,0.0712230215827338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,36,6,0.4999350100734386,0.5989847715736041,0.1467874657135732,0.0,0.0,0.1539568345323741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,36,7,0.5106258529927861,0.4548223350253807,0.3357160668273626,0.0,0.0,0.1532374100719424,0.2884615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,36,7,0.5185871189965555,0.0314720812182741,0.3000581830271798,0.0,0.0,0.035251798561151,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,36,7,0.5369142782868656,0.1812182741116751,0.2737095835757626,0.0,0.0,0.0683453237410072,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,36,6,0.5772730226814844,0.3253807106598985,0.1721386418419084,0.0,0.0063424947145877,0.1899280575539568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,36,3,0.495255735361019,0.6147208121827411,0.0035741002410439,0.0305343511450381,0.5306553911205074,0.0,0.0,0.2807486631016043,0.157563025210084,0.3188405797101449,0.0,0.0857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,36,3,0.4587638915968025,0.7294416243654822,0.0866927104978804,0.015267175572519,0.5306553911205074,0.0,0.0,0.2446524064171123,0.1785714285714285,0.1739130434782608,0.0,0.1571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,36,3,0.3992006239032949,0.7553299492385787,0.1393899094007148,0.0381679389312977,0.7970401691331924,0.0,0.0,0.2967914438502674,0.1218487394957983,0.2753623188405797,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,36,3,0.4076493143562748,0.5030456852791878,0.0137976893026348,0.015267175572519,0.8160676532769556,0.0,0.0,0.3582887700534759,0.1176470588235294,0.391304347826087,0.0,0.0857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,36,3,0.3737895626177942,0.4548223350253807,0.006067658548749,0.0458015267175572,0.5369978858350951,0.0,0.0,0.4291443850267379,0.0588235294117647,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,36,3,0.4325079612660037,0.3593908629441624,0.0166237220513673,0.0458015267175572,0.5285412262156448,0.0,0.0,0.6737967914438503,0.1785714285714285,0.6086956521739131,0.0,0.1571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,36,3,0.4794956781698836,0.5121827411167512,0.0184523314770177,0.0763358778625954,0.5285412262156448,0.0,0.0,0.3262032085561497,0.1428571428571428,0.4057971014492754,0.0,0.0857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,36,3,0.4368297913823357,0.4741116751269035,0.0,0.0610687022900763,0.6448202959830867,0.0,0.0,0.3943850267379679,0.0672268907563025,0.2898550724637681,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
